Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-08-05,00:14:08,"""CNR8646408""",Cancelled by Driver,"""CID7156177""",Auto,Udyog Vihar Phase 4,Janakpuri,9.0,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-07-29,07:32:45,"""CNR9978992""",Completed,"""CID4393306""",Premier Sedan,Tilak Nagar,Inderlok,9.4,40.5,null,null,null,null,null,null,138,34.61,4.2,3.7,UPI
2024-08-19,21:35:39,"""CNR3166411""",Completed,"""CID1188234""",eBike,Okhla,Bahadurgarh,2.9,27.9,null,null,null,null,null,null,791,27.84,4.7,4.6,Uber Wallet
2024-12-24,21:11:44,"""CNR5124055""",No Driver Found,"""CID4032919""",Go Mini,Vidhan Sabha,Sadar Bazar Gurgaon,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-04-04,15:32:05,"""CNR3681478""",Cancelled by Driver,"""CID5122925""",Auto,Green Park,Janakpuri,7.6,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-11-28,19:51:34,"""CNR1941495""",Completed,"""CID5924065""",Bike,Keshav Puram,Kadarpur,4.4,26.1,null,null,null,null,null,null,116,22.64,4.9,4.8,Debit Card
2024-04-27,14:59:39,"""CNR5951798""",Completed,"""CID8933760""",Bike,Nirman Vihar,Inderlok,11.7,37.6,null,null,null,null,null,null,1309,42.75,4.5,3.7,UPI
2024-03-07,04:05:18,"""CNR6499126""",Cancelled by Driver,"""CID8066644""",Bike,Udyog Vihar,Basai Dhankot,5.3,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-08-30,13:40:35,"""CNR5799853""",Completed,"""CID4542332""",Uber XL,Mansarovar Park,Greater Noida,14.3,22.5,null,null,null,null,null,null,593,12.16,4.0,3.9,UPI
2024-11-30,20:43:56,"""CNR1064604""",Completed,"""CID4560233""",Go Sedan,Mansarovar Park,Badshahpur,14.9,27.8,null,null,null,null,null,null,517,34.76,4.9,4.3,Debit Card
2024-10-04,19:44:21,"""CNR7796758""",No Driver Found,"""CID9634403""",eBike,Chhatarpur,IFFCO Chowk,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-06-02,11:22:01,"""CNR2352524""",Completed,"""CID3107875""",eBike,Hauz Khas,Saidulajab,12.7,18.6,null,null,null,null,null,null,766,4.53,4.4,4.2,UPI
2024-12-13,06:17:12,"""CNR9878393""",Completed,"""CID7740538""",Go Mini,Old Gurgaon,Kashmere Gate ISBT,9.4,37.0,null,null,null,null,null,null,816,33.8,5.0,4.5,Debit Card
2024-07-10,14:52:52,"""CNR3669911""",Completed,"""CID8420751""",Bike,Tis Hazari,Saidulajab,10.7,17.1,null,null,null,null,null,null,853,15.08,4.9,3.9,Credit Card
2024-03-15,09:06:57,"""CNR7927869""",No Driver Found,"""CID7866816""",eBike,Ashok Vihar,Huda City Centre,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-09-08,05:03:53,"""CNR4204953""",Completed,"""CID8887222""",Bike,India Gate,Gurgaon Sector 56,6.3,31.4,null,null,null,null,null,null,1496,35.26,4.3,4.3,UPI
2024-08-25,15:22:34,"""CNR9653056""",Cancelled by Driver,"""CID6759581""",Go Mini,Ashok Park Main,Meerut,5.7,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-04-13,08:37:54,"""CNR8224382""",Completed,"""CID4573104""",Go Mini,IGI Airport,Shivaji Park,12.6,44.0,null,null,null,null,null,null,234,5.62,4.9,4.8,UPI
2024-03-23,09:54:47,"""CNR8996460""",Cancelled by Driver,"""CID5361396""",Auto,Seelampur,Satguru Ram Singh Marg,11.6,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-11-06,15:29:33,"""CNR5881721""",Cancelled by Customer,"""CID3486425""",Bike,GTB Nagar,Rajiv Chowk,19.2,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-12-07,16:44:46,"""CNR8934480""",Completed,"""CID6119450""",Bike,ITO,Uttam Nagar,3.5,29.4,null,null,null,null,null,null,183,35.2,4.2,5.0,Cash
2024-02-08,18:35:16,"""CNR3112881""",Completed,"""CID2105233""",Premier Sedan,IMT Manesar,Kadarpur,13.4,41.3,null,null,null,null,null,null,678,15.2,3.0,4.1,UPI
2024-05-19,18:17:25,"""CNR1734253""",Completed,"""CID2035189""",Auto,Malviya Nagar,Manesar,13.7,41.4,null,null,null,null,null,null,249,24.19,3.9,4.9,Debit Card
2024-04-21,19:50:41,"""CNR3735267""",Completed,"""CID4029446""",Auto,Old Gurgaon,Golf Course Road,3.1,21.1,null,null,null,null,null,null,334,4.66,5.0,4.5,Credit Card
2024-08-31,01:19:17,"""CNR3723417""",Completed,"""CID6666071""",Auto,Barakhamba Road,Jasola,9.8,44.8,null,null,null,null,null,null,1127,28.43,4.2,4.6,UPI
2024-01-22,19:26:48,"""CNR1161781""",Completed,"""CID5505966""",Bike,Inderlok,Sadar Bazar Gurgaon,5.1,40.6,null,null,null,null,null,null,331,31.09,3.8,4.3,Debit Card
2024-09-24,00:53:47,"""CNR9336718""",Completed,"""CID2527817""",Go Sedan,India Gate,Faridabad Sector 15,12.0,19.9,null,null,null,null,null,null,341,47.75,4.1,4.0,Credit Card
2024-12-22,08:29:36,"""CNR8547746""",Completed,"""CID8936763""",Premier Sedan,Hero Honda Chowk,Ghaziabad,3.3,39.7,null,null,null,null,null,null,234,14.19,4.2,4.9,UPI
2024-06-22,09:38:55,"""CNR6572898""",Completed,"""CID4355497""",Go Sedan,Mandi House,Sarojini Nagar,6.5,23.3,null,null,null,null,null,null,715,2.25,3.3,4.2,Cash
2024-05-01,08:33:49,"""CNR8770765""",No Driver Found,"""CID2790583""",Auto,Keshav Puram,Vidhan Sabha,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-02-25,09:52:44,"""CNR6576497""",Completed,"""CID2804879""",Auto,Cyber Hub,Nehru Place,10.5,44.5,null,null,null,null,null,null,166,43.41,4.2,4.8,UPI
2024-02-16,13:57:53,"""CNR7316739""",Completed,"""CID4087981""",Premier Sedan,Gurgaon Sector 29,Connaught Place,15.0,36.0,null,null,null,null,null,null,410,19.1,4.4,4.9,UPI
2024-04-10,19:34:42,"""CNR4292047""",Cancelled by Customer,"""CID6231624""",Premier Sedan,Mehrauli,Karol Bagh,14.9,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-03-12,07:37:22,"""CNR8997918""",Cancelled by Driver,"""CID6102260""",Auto,Kaushambi,Laxmi Nagar,6.5,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-10-26,20:29:20,"""CNR2912437""",Completed,"""CID1418906""",Auto,Vinobapuri,Samaypur Badli,10.9,33.9,null,null,null,null,null,null,360,15.02,4.7,4.4,UPI
2024-05-06,02:40:23,"""CNR2091934""",Completed,"""CID8820686""",Go Sedan,Maidan Garhi,Dwarka Mor,13.6,17.8,null,null,null,null,null,null,1647,2.86,3.8,3.7,Cash
2024-01-04,23:58:52,"""CNR3241670""",Completed,"""CID7659869""",Bike,Seelampur,Lal Quila,6.5,19.8,null,null,null,null,null,null,1538,7.65,3.9,4.3,UPI
2024-02-06,12:53:51,"""CNR8150801""",Completed,"""CID2303434""",Go Mini,Ashok Park Main,Dilshad Garden,10.7,24.1,null,null,null,null,null,null,196,49.42,4.4,3.7,UPI
2024-05-04,08:51:39,"""CNR5472801""",Completed,"""CID3589723""",Auto,Karol Bagh,Sarojini Nagar,7.2,43.3,null,null,null,null,null,null,1245,11.38,4.6,4.7,UPI
2024-11-20,10:03:59,"""CNR7458241""",Completed,"""CID3195153""",Go Mini,Chanakyapuri,Keshav Puram,6.9,38.0,null,null,null,null,null,null,735,32.9,4.5,4.3,Uber Wallet
2024-10-19,16:19:34,"""CNR3681329""",Completed,"""CID8640506""",Uber XL,Udyog Vihar,Arjangarh,3.0,15.3,null,null,null,null,null,null,1100,26.96,3.9,5.0,UPI
2024-02-02,14:00:12,"""CNR5443273""",Completed,"""CID1891168""",Go Mini,Greater Kailash,Lal Quila,6.5,15.8,null,null,null,null,null,null,217,24.37,4.3,4.9,UPI
2024-11-03,08:36:41,"""CNR4762725""",Cancelled by Customer,"""CID2203521""",eBike,Kashmere Gate,Kalkaji,19.8,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-12-15,23:58:13,"""CNR7824021""",Cancelled by Customer,"""CID1556593""",Auto,Noida Sector 18,Jor Bagh,8.7,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-01-13,08:33:07,"""CNR8576685""",Completed,"""CID9841871""",Go Mini,Pitampura,GTB Nagar,2.3,25.2,null,null,null,null,null,null,134,33.03,4.3,4.3,UPI
2024-10-16,12:34:06,"""CNR6983431""",No Driver Found,"""CID4804786""",Auto,Khandsa,Meerut,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-01-14,14:54:41,"""CNR8848357""",Cancelled by Customer,"""CID3254663""",Go Mini,Udyog Vihar Phase 4,Rohini East,7.5,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-08-17,12:53:08,"""CNR6540396""",Completed,"""CID8737235""",Auto,Munirka,Tis Hazari,11.2,28.0,null,null,null,null,null,null,501,19.87,3.8,4.3,UPI
2024-11-13,23:23:48,"""CNR2519607""",Completed,"""CID6445391""",Go Mini,Subhash Chowk,Welcome,12.8,34.2,null,null,null,null,null,null,426,23.36,4.0,4.6,Debit Card
2024-05-17,20:06:09,"""CNR7394340""",Completed,"""CID8477312""",eBike,Netaji Subhash Place,Golf Course Road,7.4,15.1,null,null,null,null,null,null,110,4.89,4.0,4.2,Credit Card
2024-10-01,17:52:04,"""CNR6316914""",Completed,"""CID4479780""",Bike,Narsinghpur,Ashok Park Main,10.4,33.5,null,null,null,null,null,null,530,4.24,4.6,3.1,UPI
2024-05-18,14:09:42,"""CNR7063844""",Completed,"""CID8042783""",Uber XL,Kadarpur,Mundka,5.9,31.4,null,null,null,null,null,null,241,15.7,4.9,3.7,Credit Card
2024-11-20,22:30:03,"""CNR5831998""",Completed,"""CID5019434""",Bike,Shivaji Park,Peeragarhi,5.4,18.7,null,null,null,null,null,null,477,22.34,4.5,4.3,Debit Card
2024-12-17,18:36:31,"""CNR2113715""",Completed,"""CID9568681""",Bike,Kaushambi,Subhash Chowk,12.1,24.8,null,null,null,null,null,null,526,29.26,4.3,4.8,Cash
2024-01-14,21:15:37,"""CNR5232582""",Completed,"""CID2347616""",Bike,Laxmi Nagar,Delhi Gate,9.9,21.2,null,null,null,null,null,null,559,6.76,3.2,4.7,Debit Card
2024-11-23,18:32:12,"""CNR9052012""",Completed,"""CID8771651""",Go Mini,Janakpuri,IGNOU Road,2.7,27.0,null,null,null,null,null,null,179,36.03,4.2,4.9,UPI
2024-04-21,21:20:05,"""CNR4869627""",Cancelled by Driver,"""CID7662554""",Go Sedan,Kashmere Gate,Satguru Ram Singh Marg,10.0,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-07-20,11:47:45,"""CNR4953410""",Completed,"""CID2172962""",Auto,Gurgaon Sector 29,Kanhaiya Nagar,8.7,35.6,null,null,null,null,null,null,806,41.06,4.6,4.2,Debit Card
2024-08-25,20:54:13,"""CNR9739569""",Completed,"""CID5362336""",Bike,IIT Delhi,Raj Nagar Extension,10.5,21.4,null,null,null,null,null,null,212,30.33,4.2,4.5,Cash
2024-12-25,12:40:46,"""CNR8720707""",Completed,"""CID7426877""",Go Mini,Jor Bagh,Rajiv Nagar,12.2,28.5,null,null,null,null,null,null,493,36.63,4.3,4.6,UPI
2024-08-27,20:52:33,"""CNR9091081""",Completed,"""CID7954013""",Auto,Malviya Nagar,Shastri Park,14.9,36.9,null,null,null,null,null,null,466,2.67,4.3,4.3,Cash
2024-11-06,15:13:37,"""CNR2846879""",Cancelled by Customer,"""CID7102791""",Go Sedan,Laxmi Nagar,Samaypur Badli,13.1,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-05-22,21:44:44,"""CNR8274285""",Completed,"""CID3381497""",Auto,Tilak Nagar,Paharganj,11.0,17.6,null,null,null,null,null,null,736,38.65,4.4,4.2,Credit Card
2024-10-09,05:11:38,"""CNR6870085""",Completed,"""CID2666338""",Auto,Lal Quila,Rithala,2.7,32.7,null,null,null,null,null,null,876,25.87,4.2,4.2,UPI
2024-09-29,05:05:04,"""CNR1558556""",Incomplete,"""CID3802150""",Bike,Chandni Chowk,Akshardham,2.0,21.5,null,null,null,null,1,Vehicle Breakdown,140,10.31,null,null,Cash
2024-01-18,03:08:27,"""CNR7033547""",Completed,"""CID2247314""",Auto,Kanhaiya Nagar,Ambience Mall,13.4,43.3,null,null,null,null,null,null,79,9.63,3.2,3.7,Cash
2024-07-26,19:23:46,"""CNR4401349""",No Driver Found,"""CID4060555""",Go Mini,Meerut,Ramesh Nagar,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-12-11,16:51:02,"""CNR5188691""",Completed,"""CID3783785""",Bike,Vatika Chowk,Inderlok,3.9,44.9,null,null,null,null,null,null,332,18.59,4.3,4.5,Cash
2024-01-16,09:12:57,"""CNR6063306""",Completed,"""CID4574951""",Go Sedan,Samaypur Badli,IIT Delhi,13.4,34.1,null,null,null,null,null,null,470,14.05,4.2,4.9,Cash
2024-11-24,18:50:13,"""CNR2378469""",Completed,"""CID6307385""",Go Sedan,Tis Hazari,Moolchand,8.7,42.0,null,null,null,null,null,null,115,4.52,4.6,4.3,Uber Wallet
2024-05-18,09:48:58,"""CNR7412355""",Completed,"""CID2477212""",eBike,Rohini,Pataudi Chowk,4.8,24.9,null,null,null,null,null,null,398,16.61,4.2,3.5,Cash
2024-06-22,18:53:16,"""CNR7200248""",Completed,"""CID6596207""",Auto,Subhash Nagar,Kherki Daula Toll,7.2,23.3,null,null,null,null,null,null,1465,49.98,3.9,4.7,UPI
2024-10-12,19:10:21,"""CNR9561108""",Cancelled by Driver,"""CID9690486""",Premier Sedan,Indirapuram,Mansarovar Park,4.2,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-02-11,04:14:40,"""CNR2437980""",Incomplete,"""CID1695631""",Go Sedan,Badshahpur,Bahadurgarh,7.2,22.2,null,null,null,null,1,Vehicle Breakdown,330,5.44,null,null,UPI
2024-10-15,23:17:38,"""CNR3765415""",Completed,"""CID1972764""",Bike,Sarojini Nagar,Uttam Nagar,12.0,44.9,null,null,null,null,null,null,363,27.29,4.9,4.3,UPI
2024-05-31,20:45:22,"""CNR8651508""",Completed,"""CID3699741""",eBike,Vinobapuri,Netaji Subhash Place,10.0,36.1,null,null,null,null,null,null,549,22.77,3.8,4.5,UPI
2024-04-13,18:23:35,"""CNR9336241""",Completed,"""CID9883980""",Go Mini,Noida Sector 18,Adarsh Nagar,4.9,30.1,null,null,null,null,null,null,688,8.17,4.4,4.9,Cash
2024-12-27,11:28:03,"""CNR3104368""",Cancelled by Driver,"""CID7368505""",Go Mini,Peeragarhi,Rajiv Chowk,7.1,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-10-12,13:01:48,"""CNR8531287""",Completed,"""CID8145745""",Auto,Huda City Centre,Pitampura,12.1,37.9,null,null,null,null,null,null,569,40.82,3.8,4.6,Debit Card
2024-02-04,12:14:39,"""CNR4289224""",Completed,"""CID4677926""",Go Mini,Tagore Garden,Udyog Vihar,9.7,36.8,null,null,null,null,null,null,995,5.67,4.7,3.1,Uber Wallet
2024-02-05,15:32:56,"""CNR4063743""",Completed,"""CID8220149""",Go Sedan,IIT Delhi,Shastri Nagar,12.9,42.0,null,null,null,null,null,null,641,48.36,3.9,4.6,Uber Wallet
2024-10-29,20:58:47,"""CNR2613702""",Cancelled by Driver,"""CID3358710""",Auto,Botanical Garden,Ashram,6.7,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-10-09,14:22:25,"""CNR7351572""",Completed,"""CID1884042""",Uber XL,Lok Kalyan Marg,Vaishali,13.0,34.9,null,null,null,null,null,null,433,28.99,4.4,4.8,UPI
2024-07-20,12:49:20,"""CNR7155090""",Incomplete,"""CID4592579""",Auto,Keshav Puram,Barakhamba Road,6.5,10.2,null,null,null,null,1,Customer Demand,1193,5.31,null,null,UPI
2024-08-28,18:51:09,"""CNR4803943""",Completed,"""CID8541447""",Bike,Nirman Vihar,Noida Sector 18,3.9,41.5,null,null,null,null,null,null,388,9.8,3.7,4.9,Uber Wallet
2024-02-26,19:22:55,"""CNR5473061""",Incomplete,"""CID8827821""",Auto,Hero Honda Chowk,Patel Chowk,7.8,10.3,null,null,null,null,1,Customer Demand,891,9.55,null,null,UPI
2024-11-01,23:17:09,"""CNR8003236""",Completed,"""CID2661907""",Go Mini,Inderlok,Ghaziabad,13.7,17.4,null,null,null,null,null,null,876,47.94,4.2,4.6,UPI
2024-02-21,21:52:09,"""CNR3780321""",Completed,"""CID6660560""",Go Sedan,Old Gurgaon,Noida Extension,5.3,30.4,null,null,null,null,null,null,406,46.52,4.2,3.7,UPI
2024-07-08,20:18:45,"""CNR7256985""",Completed,"""CID7382359""",Uber XL,Delhi Gate,Ambience Mall,8.9,28.6,null,null,null,null,null,null,255,49.2,4.2,4.1,UPI
2024-07-07,20:05:21,"""CNR3804932""",Cancelled by Driver,"""CID7401368""",Go Mini,Shastri Park,Ghitorni Village,3.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-08-11,15:17:59,"""CNR2690991""",Completed,"""CID1090697""",eBike,IIT Delhi,Tagore Garden,10.2,23.5,null,null,null,null,null,null,288,17.79,3.7,4.7,Uber Wallet
2024-12-29,10:31:27,"""CNR2560594""",Completed,"""CID3680808""",Auto,Udyog Bhawan,Central Secretariat,8.1,27.9,null,null,null,null,null,null,121,4.38,4.2,4.4,UPI
2024-07-05,16:21:40,"""CNR7620522""",Cancelled by Customer,"""CID9999806""",Auto,Khan Market,Preet Vihar,5.3,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-02-29,13:15:40,"""CNR9913132""",Incomplete,"""CID5482137""",Auto,Vidhan Sabha,INA Market,4.5,11.7,null,null,null,null,1,Vehicle Breakdown,438,13.88,null,null,UPI
2024-08-16,04:15:09,"""CNR1161481""",No Driver Found,"""CID3851998""",Bike,Nehru Place,Ghaziabad,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-05-21,09:37:51,"""CNR4070309""",Completed,"""CID8927126""",Go Mini,Greater Noida,Laxmi Nagar,11.2,40.1,null,null,null,null,null,null,515,13.0,3.4,4.9,Debit Card
2024-01-04,18:59:01,"""CNR4818375""",Completed,"""CID6632251""",Auto,Central Secretariat,Pragati Maidan,6.5,23.8,null,null,null,null,null,null,122,15.76,4.3,4.9,UPI
2024-05-25,18:00:02,"""CNR6667663""",Completed,"""CID3066365""",Go Mini,Vatika Chowk,Nirman Vihar,7.4,37.5,null,null,null,null,null,null,1210,9.39,4.2,4.5,Credit Card
2024-09-23,14:41:32,"""CNR8810152""",Incomplete,"""CID9632830""",Go Mini,Qutub Minar,Aya Nagar,3.5,21.5,null,null,null,null,1,Customer Demand,444,15.77,null,null,Cash
2024-08-13,18:08:30,"""CNR7583188""",Cancelled by Driver,"""CID6394034""",eBike,Subhash Nagar,Mayur Vihar,8.7,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-08-16,05:38:29,"""CNR1169838""",No Driver Found,"""CID2032588""",Go Sedan,Sultanpur,Saket,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-03-04,03:46:05,"""CNR5984844""",Completed,"""CID3030192""",Go Sedan,Cyber Hub,Karkarduma,9.1,25.4,null,null,null,null,null,null,408,45.14,4.6,4.1,Uber Wallet
2024-01-17,12:28:59,"""CNR7870614""",Completed,"""CID6483561""",eBike,Manesar,Botanical Garden,3.7,18.9,null,null,null,null,null,null,145,35.54,4.2,4.9,Cash
2024-12-17,21:07:04,"""CNR5372607""",Completed,"""CID7898957""",Bike,MG Road,Badshahpur,3.3,31.9,null,null,null,null,null,null,380,43.0,4.7,4.2,UPI
2024-10-26,10:31:32,"""CNR9606410""",No Driver Found,"""CID6323786""",Go Mini,Bahadurgarh,Chirag Delhi,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-09-15,08:39:46,"""CNR2338786""",Completed,"""CID6061854""",Go Sedan,RK Puram,Golf Course Road,15.0,26.9,null,null,null,null,null,null,642,14.02,4.2,4.2,Cash
2024-09-07,22:13:22,"""CNR5055751""",Completed,"""CID5233984""",Go Mini,Central Secretariat,Pulbangash,9.2,39.9,null,null,null,null,null,null,238,20.68,4.2,4.5,Credit Card
2024-04-21,21:21:39,"""CNR3041952""",Cancelled by Driver,"""CID8671254""",Bike,Khan Market,Rithala,11.7,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-07-24,09:19:18,"""CNR8153836""",Cancelled by Driver,"""CID7593354""",Go Sedan,Netaji Subhash Place,Gurgaon Railway Station,4.7,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-05-14,11:39:54,"""CNR3276594""",No Driver Found,"""CID2302226""",Go Mini,Civil Lines Gurgaon,Sikanderpur,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-05-08,12:49:45,"""CNR1134614""",Completed,"""CID6901440""",Bike,Aya Nagar,Ambience Mall,2.2,26.0,null,null,null,null,null,null,251,41.37,4.3,3.3,Cash
2024-12-29,15:48:07,"""CNR1429776""",Cancelled by Driver,"""CID4099038""",Uber XL,Chanakyapuri,Gurgaon Sector 29,4.6,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-04-25,05:50:43,"""CNR1685544""",Completed,"""CID1349706""",Go Sedan,Nirman Vihar,Maidan Garhi,13.6,37.3,null,null,null,null,null,null,237,15.91,3.7,4.6,Credit Card
2024-02-13,08:05:11,"""CNR6708223""",Completed,"""CID2771303""",Go Sedan,Jama Masjid,Mandi House,13.5,15.9,null,null,null,null,null,null,728,46.76,4.2,4.3,UPI
2024-01-31,20:51:46,"""CNR2298122""",Cancelled by Driver,"""CID1794671""",Go Mini,India Gate,DLF Phase 3,10.5,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-01-11,11:21:33,"""CNR5278731""",Cancelled by Driver,"""CID9737533""",Go Sedan,Subhash Chowk,Govindpuri,10.3,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-05-07,09:27:02,"""CNR2292060""",Completed,"""CID6776340""",Go Mini,Badarpur,Greater Kailash,13.2,36.8,null,null,null,null,null,null,164,15.02,4.4,4.2,UPI
2024-09-04,12:00:46,"""CNR6776860""",Incomplete,"""CID4980449""",Go Sedan,Pataudi Chowk,Meerut,2.2,29.6,null,null,null,null,1,Customer Demand,206,4.14,null,null,Cash
2024-10-12,16:24:01,"""CNR3621160""",Completed,"""CID3818305""",Premier Sedan,Central Secretariat,Rithala,5.2,42.3,null,null,null,null,null,null,806,27.92,4.1,4.6,UPI
2024-12-15,07:11:58,"""CNR1711885""",Incomplete,"""CID9919528""",Bike,Dwarka Mor,Laxmi Nagar,3.0,23.3,null,null,null,null,1,Customer Demand,970,9.88,null,null,Debit Card
2024-09-24,10:17:15,"""CNR1706515""",Cancelled by Driver,"""CID1453857""",Go Mini,Hero Honda Chowk,Akshardham,11.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-07-14,15:19:25,"""CNR6726189""",Completed,"""CID7788841""",Go Sedan,Keshav Puram,Paharganj,8.9,43.8,null,null,null,null,null,null,380,43.98,4.3,4.0,Cash
2024-09-08,04:05:01,"""CNR8285059""",Completed,"""CID1250836""",Premier Sedan,Jahangirpuri,Rajouri Garden,5.1,15.6,null,null,null,null,null,null,977,34.64,4.5,4.7,UPI
2024-03-10,14:50:56,"""CNR1124045""",Completed,"""CID4253179""",Bike,Subhash Chowk,Sarojini Nagar,13.5,41.7,null,null,null,null,null,null,1251,38.97,4.9,4.3,Cash
